x	y
TCGA.HT.7482.01	-8.79332540213525e-06	-1.49125455542804e-05
TCGA.TQ.A7RK.01	-7.55849279989637e-06	-1.47057262168133e-05
TCGA.HT.7858.01	-7.85582161038525e-06	-1.15369348318317e-05
TCGA.HT.7475.01	-1.25048017649529e-05	-2.54911371631064e-06
TCGA.HT.8564.01	-1.67951552047134e-05	6.55161008269979e-06
TCGA.DB.A64U.01	2.19161310045901e-05	1.80163456605989e-06
TCGA.S9.A6WE.01	2.22876963243807e-05	3.91147474586369e-06
TCGA.DB.A64W.01	2.43499305715762e-05	1.07957673409335e-06
TCGA.R8.A6MO.01	2.12957412552682e-05	1.7306792446497e-06
TCGA.DU.5872.01	-1.03625957779717e-05	-2.26809218268291e-06
TCGA.HW.8322.01	1.36253136051476e-05	9.96769640642965e-06
TCGA.CS.6668.01	2.45076811262282e-05	5.41814694742749e-06
TCGA.DU.5870.01	2.01682299564773e-05	1.9832130901937e-07
TCGA.FG.7636.01	-5.92580114755827e-07	-1.0152657596206e-05
TCGA.HT.7692.01	1.8223024309643e-05	-3.26459950242978e-06
TCGA.FG.8187.01	1.96900281369898e-05	5.83692946545217e-06
TCGA.HT.7854.01	-3.19629077684995e-06	5.52234421145739e-06
TCGA.R8.A6ML.01	2.33151183550581e-05	4.78182986083887e-06
TCGA.VM.A8C9.01	7.28900677330565e-07	7.5794586175222e-06
TCGA.HT.7686.01	-2.12351954432533e-05	-1.85013548300422e-05
TCGA.DU.6410.01	1.24987066441141e-05	9.66476549786346e-06
TCGA.S9.A6U9.01	-7.52327723495412e-06	-1.12528437570615e-05
TCGA.CS.6290.01	-5.53112336488395e-06	-1.01381267724537e-05
TCGA.TQ.A7RO.01	2.40284956227515e-05	5.69872471743149e-06
TCGA.DU.7019.01	-4.2575704745788e-06	-3.92391834275126e-06
TCGA.FG.A711.01	-1.16298912221579e-05	-4.94974189974334e-07
TCGA.TQ.A7RM.01	-7.39949140274436e-06	-6.29320498762656e-06
TCGA.HT.7860.01	-2.17922696230205e-05	3.11479477072125e-05
TCGA.S9.A7R4.01	-6.32407168253429e-06	-1.11126420777032e-05
TCGA.E1.5318.01	2.35963970926487e-05	1.63035840518037e-05
TCGA.HT.7676.01	-9.26555075586836e-06	-1.44691106091198e-05
TCGA.S9.A7J3.01	2.16852261330553e-05	1.98996636758947e-07
TCGA.DU.A6S2.01	2.39515847651383e-05	4.99245053622759e-06
TCGA.WY.A859.01	-5.99159051900043e-06	-1.00268476453622e-05
TCGA.P5.A5F2.01	-6.61644629629907e-06	-1.04081646952355e-05
TCGA.E1.5304.01	-2.45004601456632e-05	-8.81456594139635e-06
TCGA.DU.7006.01	-1.48515994443343e-05	2.20266522892574e-05
TCGA.TM.A84S.01	1.69990705348631e-05	-3.20274885810644e-07
TCGA.HT.7469.01	-4.28381301291286e-06	-4.81586435905602e-06
TCGA.WY.A85B.01	-9.72745474419764e-06	-1.74591652260372e-05
TCGA.TQ.A7RS.01	2.31158402249033e-05	4.96601852893554e-06
TCGA.S9.A7QX.01	-1.64210090351553e-05	-8.25876371045585e-06
TCGA.CS.4943.01	-9.2616813913126e-06	-1.68190685556218e-05
TCGA.QH.A65Z.01	2.16912021706791e-05	-6.96550120353655e-07
TCGA.DB.5276.01	-8.28045191283773e-06	-1.44430597081368e-05
TCGA.P5.A730.01	1.88448672488154e-05	9.75561574141309e-06
TCGA.TM.A84L.01	-1.24853402202447e-05	-9.17423858576192e-06
TCGA.DU.8161.01	-1.54123189590241e-05	1.94921252465713e-05
TCGA.WY.A85D.01	-1.00805199093296e-05	-7.85033469285678e-06
TCGA.RY.A83X.01	2.15110357233805e-05	7.55075472681334e-06
TCGA.S9.A6UB.01	2.27580129384563e-05	9.45868374052072e-06
TCGA.E1.A7YM.01	-1.55025283601433e-05	2.31034624790365e-05
TCGA.DB.5273.01	-5.89468752869981e-06	-1.26981580226348e-05
TCGA.TM.A7C4.01	-1.14053022696833e-05	-8.33932328372677e-06
TCGA.DH.A66F.01	2.07814151769947e-05	5.75641945669963e-06
TCGA.HT.7607.01	1.76183370107812e-05	-2.88065411192046e-06
TCGA.DU.6393.01	2.74963908396676e-05	5.53643526027433e-06
TCGA.QH.A6XA.01	-1.39639184246904e-05	-9.04634320456122e-06
TCGA.HT.8108.01	-1.65355301363507e-05	-4.12319856367609e-06
TCGA.E1.A7YD.01	-3.09127989071361e-05	2.52806725698424e-05
TCGA.S9.A7IY.01	2.38038526226663e-05	-1.48774215633571e-07
TCGA.P5.A736.01	-1.4992313877314e-05	-1.85378730023324e-06
TCGA.P5.A5EV.01	-2.0467942318306e-06	-9.8884863861054e-06
TCGA.DU.7301.01	-1.87415462288916e-05	9.25358325214838e-07
TCGA.HT.7470.01	-7.25459315264055e-06	-2.01939153596663e-05
TCGA.DU.7009.01	1.40429739587771e-05	1.03729346066172e-05
TCGA.P5.A781.01	1.7841463771191e-05	-3.93613062310138e-07
TCGA.DH.5140.01	-5.41857695972354e-06	-4.34615184436821e-06
TCGA.FG.A4MY.01	-1.38015420617319e-05	-1.6191318687933e-05
TCGA.TM.A7CF.01	-1.29747288644321e-07	-3.37266498088955e-06
TCGA.WY.A858.01	-4.38256546144294e-06	-1.97663274767182e-05
TCGA.S9.A6U6.01	-1.18612272456622e-05	-1.3352066790291e-05
TCGA.S9.A7QZ.01	1.95025426199017e-05	-1.25555802704611e-06
TCGA.VM.A8CB.01	2.31249578397928e-05	3.64743933210739e-06
TCGA.HT.8015.01	-3.17584247687498e-06	5.51186321810852e-06
TCGA.RY.A845.01	-8.30076148651185e-06	1.41369682548108e-06
TCGA.DU.7010.01	-2.48434096800401e-05	-1.23660991620397e-05
TCGA.S9.A6U2.01	2.26926907864338e-05	4.50059614631417e-06
TCGA.DU.A76K.01	-1.66890200783624e-05	3.02847327341756e-05
TCGA.DU.A7TD.01	-1.70164731065595e-05	2.5193079336912e-05
TCGA.DU.6405.01	-1.23118578626183e-05	2.0373265520723e-05
TCGA.DU.8168.01	2.42049368292252e-05	1.20970702006931e-06
TCGA.QH.A6X3.01	-1.69912127682815e-05	8.52827445621278e-07
TCGA.DU.6401.01	-1.27016269550334e-05	-1.49663690578427e-05
TCGA.DU.6396.01	-8.56936914671402e-06	-9.09541869123105e-06
TCGA.E1.A7YH.01	-8.13181325713977e-06	-2.37434209866132e-05
TCGA.DU.7306.01	-9.84347116391425e-06	-1.95592823068406e-06
TCGA.HT.A74J.01	-1.72447794118234e-05	1.12980563012711e-07
TCGA.HT.A74H.01	-1.35394548963961e-05	2.23897484950383e-05
TCGA.DH.A7US.01	2.1352962085749e-05	4.98067589511012e-07
TCGA.FG.A87N.01	-5.74212925179839e-06	1.85852250544293e-06
TCGA.HT.7478.01	-1.06673951450907e-05	-1.73979017392764e-05
TCGA.DU.7290.01	-2.28868042933255e-05	1.07522862154937e-05
TCGA.DU.8164.01	2.04306950255845e-05	8.02383402618501e-06
TCGA.DB.A64L.01	3.12748346357391e-05	1.23499279701649e-05
TCGA.VV.A829.01	1.90613821263084e-05	-1.36051492964644e-06
TCGA.HT.A61B.01	2.31672790279277e-06	-1.25353365665015e-05
TCGA.DH.A66B.01	2.43402489567129e-06	-3.19446147174499e-05
TCGA.FG.8182.01	-1.63301485374176e-05	9.57725282856427e-07
TCGA.HT.7603.01	-1.07758965185799e-05	-1.44223031036424e-05
TCGA.DU.6397.01	2.23200436750566e-05	6.15779425601989e-06
TCGA.HT.A4DS.01	-2.94987805796346e-05	1.86409558187343e-05
TCGA.DU.5853.01	-1.11868256297425e-05	-1.31166584771257e-05
TCGA.CS.6670.01	1.15409464802681e-05	1.04965459094908e-05
TCGA.QH.A65X.01	2.4079837719233e-05	1.08704474451061e-05
TCGA.TM.A84B.01	-1.60863636566955e-05	2.66853088918968e-05
TCGA.DB.A64P.01	2.2818599096052e-05	4.41147550414524e-06
TCGA.TQ.A7RV.01	-1.26270135430881e-05	-1.38641033309738e-05
TCGA.HT.A5R7.01	-7.00537938207108e-06	-1.17214452479261e-05
TCGA.HW.A5KL.01	-6.05126455281381e-06	-1.51008288156048e-05
TCGA.DU.8158.01	2.73259148300578e-06	1.62211923187393e-05
TCGA.HT.7474.01	-5.47661733404716e-06	-1.68955530323922e-05
TCGA.DH.A7UU.01	-1.20676709686827e-05	-7.32678990581687e-06
TCGA.QH.A6CZ.01	2.16952064365178e-05	5.55921396554327e-07
TCGA.DH.A669.01	6.66021363471498e-06	2.24990125316018e-05
TCGA.QH.A6X9.01	-1.77488089425072e-05	3.54363572785716e-06
TCGA.P5.A5EZ.01	-1.24009442353175e-05	-3.52434021050792e-06
TCGA.DU.5871.01	-6.37848641955125e-06	-2.02432430797679e-05
TCGA.TQ.A7RJ.01	-1.21016138811408e-05	-1.49721536890939e-05
TCGA.FG.8186.01	1.55058752238755e-05	9.25764667061251e-06
TCGA.TM.A84J.01	-6.41770404630422e-06	-4.01760744046475e-06
TCGA.DB.A4XF.01	-9.08324562075248e-06	-1.79104992370572e-06
TCGA.HT.7483.01	-7.45868880143468e-06	-1.16174644132091e-05
TCGA.HT.7687.01	1.82223129521598e-05	5.21419628377472e-06
TCGA.TM.A84G.01	1.98802352090779e-05	4.2026443071271e-06
TCGA.E1.A7Z6.01	-1.2214458179495e-05	-6.3106993143704e-06
TCGA.TM.A84I.01	-2.74579495387881e-05	-1.48380162154638e-05
TCGA.CS.5394.01	2.04365068029762e-05	1.33431029456875e-06
TCGA.HT.A617.01	-1.75811697107064e-05	1.9211503377171e-05
TCGA.DU.A76O.01	-9.78147184755142e-06	-1.18781779750825e-05
TCGA.DU.A5TW.01	-1.36977680325695e-05	-2.83649516426444e-06
TCGA.HT.7857.01	8.28313818599985e-06	-5.08311685833297e-07
TCGA.WY.A85A.01	-6.53917129798471e-06	-1.42563444859589e-05
TCGA.FG.5962.01	2.04762267849838e-05	1.64354039395588e-05
